Daughters-Of-The-American-Colonists-26,Irs501c3,173154,942534985,,DC
International-Council-For-Small-Business,Irs501c3,173423,941698897,,DC
Georgetown-University-Alumni-Association-17,Irs501c3,175058,911816197,,DC
Pbi-Usa,Irs501c3,175203,911702845,,DC
National-Society-Daughters-Of-The-American-Colonists-47,Irs501c3,175442,911526877,,DC
American-Psychological-Association-8,Irs501c3,175521,911436109,,DC
Daughters-Of-The-American-Colonists-27,Irs501c3,176417,866057369,,DC
National-Society-Daughters-Of-American-Colonists,Irs501c3,177367,846036153,,DC
Project-Victory-1,Irs501c3,179275,770129225,,DC
American-Academy-Of-Achievement,Irs501c3,180136,756042129,,DC
National-Society-Colonial-Dames-Xvii-Century-99,Irs501c3,181513,746104577,,DC
National-Society-Of-The-Daughters-Of-The-American-Revolution-693,Irs501c3,182790,742072265,,DC
National-Association-Of-Conservation-Districts,Irs501c3,183006,741162773,,DC
Horatio-R-Storer-Foundation,Irs501c3,183575,731010913,,DC
New-Orleans-Napfe-Elderly-Housing-Corp,Irs501c3,184034,721013541,,DC
Daughters-Of-The-American-Colonists-28,Irs501c3,184231,716067137,,DC
National-Society-Daughters-Of-The-American-Colonists-48,Irs501c3,184368,710663825,,DC
Foundation-Of-The-International-Association-Of-Convention-And,Irs501c3,186777,621527945,,DC
National-Assembly-Of-State-Arts-Agencies,Irs501c3,187090,620913689,,DC
Daughters-Of-Tre-American-Colonists,Irs501c3,188460,592630349,,DC
National-Forum-For-Black-Public-Administrators,Irs501c3,188608,592364093,,DC
National-Society-Daughters-Of-The-American-Colonists-50,Irs501c3,189276,586043677,,DC
St-Rose-Pentecostal-Church,Irs501c3,190056,581912605,,DC
National-Society-Daughters-Of-The-American-Colonists-51,Irs501c3,190446,581740537,,DC
Daughters-Of-The-American-Colonists-29,Irs501c3,190858,581426425,,DC
National-Society-Daughters-Of-The-American-Colonists-52,Irs501c3,191363,570926457,,DC
National-Society-Daughters-Of-The-American-Colonists-53,Irs501c3,191708,566065313,,DC
Alexandria-Boxing-Club,Irs501c3,193435,541611597,,DC
National-Adult-Edctn-Professional-Development-Consortium,Irs501c3,193511,541552617,,DC
Center-For-Public-Integrity,Irs501c3,193534,541512177,,DC
International-Student-House,Irs501c3,193959,536009405,,DC
Upper-Room-Baptist-Church,Irs501c3,193962,536016269,,DC
Ppmw,Irs501c3,193975,530204621,,DC
Seaburyresourcesforaging,Irs501c3,193976,530204693,,DC
Mount-Airy-Baptist-Church,Irs501c3,193977,530205893,,DC
Young-Womans-Christian-Home,Irs501c3,193978,530208365,,DC
Takoma-Park-Baptist-Church,Irs501c3,193979,530209637,,DC
East-Washington-Heights-Baptist-Church,Irs501c3,193980,530211353,,DC
Bva,Irs501c3,193982,530214281,,DC
Nationalmssociety,Irs501c3,193984,530237585,,DC
Pearl-And-Ivy-Educational-Foundation,Irs501c3,193988,530258477,,DC
English-Speaking-Union-Of-The-United-States-23,Irs501c3,193992,530063345,,DC
National-Society-Of-The-Children-Of-The-American-Revolution-10,Irs501c3,193993,530116337,,DC
First-Baptist-Church-Washington-Dc,Irs501c3,193996,530196533,,DC
American-Association-Of-Community-Colleges,Irs501c3,193998,530196569,,DC
United-States-Conference-Of-Catholic-Bishops,Irs501c3,194000,530196617,,DC
Corcoran-Gallery-Of-Art,Irs501c3,194002,530196641,,DC
House-Of-Mercy-3,Irs501c3,194003,530199197,,DC
American-Political-Science-Association,Irs501c3,194004,530200001,,DC
Hillel-The-Foundation-For-Jewish-Campus-Life-20,Irs501c3,194023,526081729,,DC
Citizens-For-Global-Solutions-Education-Fund,Irs501c3,194024,526081813,,DC
Phi-Beta-Kappa-Society-26,Irs501c3,194048,526078033,,DC
Pharmaceutical-Research-And-Manufacturers-Of-America-Fnd,Irs501c3,194051,526063009,,DC
Toastmasters-International-1026,Irs501c3,194052,526063801,,DC
Landscape-Architecture-Foundation,Irs501c3,194054,526065505,,DC
John-P-Redmond-Memorial-Foundation-For-Research-Occupational-Diseases,Irs501c3,194061,526070329,,DC
Toastmasters-International-1028,Irs501c3,194067,526056517,,DC
2811-Fourteenth-Street-N-E-Gospel-Hall,Irs501c3,194069,526056661,,DC
Forty-Plus-Of-Greater-Washington,Irs501c3,194089,526054861,,DC
New-Covenant-Faith-Bible-Church,Irs501c3,194102,526053373,,DC
We-Share-Foundation,Irs501c3,194104,526053649,,DC
Hereditary-Order-Of-Descendents-Of-Colonial-Governors,Irs501c3,194114,526043533,,DC
Boys-And-Girls-Clubs-Of-Greater-Washington-Foundation,Irs501c3,194119,526045753,,DC
Jewish-Women-International-2,Irs501c3,194136,526040461,,DC
Archie-Edwards-Blues-Heritage-Foundation,Irs501c3,194146,522123865,,DC
Friends-Of-The-Alliance-For-Progress-1,Irs501c3,194147,524132113,,DC
Daniel-Alexander-Payne-Community-Development-Corporation,Irs501c3,194172,522112789,,DC
National-Commission-For-The-Accreditation-Of-Special-Education,Irs501c3,194175,522119917,,DC
Cornerstone-Schools-Of-Washington-Dc,Irs501c3,194178,522084049,,DC
Metropolitan-Club-Preservation-Foundation,Irs501c3,194201,522063793,,DC
Widowed-Persons-Outreach-Helping-And-Healing,Irs501c3,194220,522049597,,DC
Environmental-Research-Institute-Of-The-States,Irs501c3,194225,522053377,,DC
Washington-D-C-Center-For-Public-Interest-Tax-Law,Irs501c3,194227,522030481,,DC
Washington-Middle-School-For-Girls,Irs501c3,194228,522031849,,DC
St-Stephens-Community-Center,Irs501c3,194256,522027073,,DC
African-American-Womens-Resource-Center,Irs501c3,194284,521996857,,DC
Kingman-Park-Civic-Association-Environmental-Project,Irs501c3,194290,522001633,,DC
Forest-Park-Affordable-Housing,Irs501c3,194294,521982709,,DC
Friends-Of-Cancer-Research,Irs501c3,194296,521983273,,DC
Feline-Urban-Rescue,Irs501c3,194299,521986309,,DC
Association-Of-Jewish-Aging-Services,Irs501c3,194332,521967481,,DC
Sunday-Suppers,Irs501c3,194341,521957461,,DC
Greater-Washington-Womens-Network,Irs501c3,194349,521962477,,DC
Black-Ski-Youth-Foundation,Irs501c3,194367,521954989,,DC
Supportmayaschools,Irs501c3,194376,521942257,,DC
The-Center-Of-Power,Irs501c3,194386,521949613,,DC
Blacks-In-Government-41,Irs501c3,194392,521931793,,DC
The-Pam-Institute,Irs501c3,194408,521920585,,DC
Affna-Dea-Museum-Foundation,Irs501c3,194411,521922097,,DC
The-District-Of-Columbia-Childrens-Advocacy-Center,Irs501c3,194459,521888617,,DC
Blacks-In-Government-42,Irs501c3,194462,521889589,,DC
Community-Support-Network,Irs501c3,194478,521877961,,DC
The-Non-Profit-Community-Development-Corporation-Of-Wsh-Dc,Irs501c3,194489,521869393,,DC
Council-On-Competitiveness,Irs501c3,194497,521872849,,DC
Carrie-Simon-House,Irs501c3,194505,521862397,,DC
Institute-Of-Caribbean-Studies,Irs501c3,194511,521864509,,DC
Institute-For-Health-Policy-Analysis,Irs501c3,194513,521865637,,DC
The-Robert-A-Shuker-Scholarship-Fund,Irs501c3,194518,521851537,,DC
African-American-Holiday-Association,Irs501c3,194519,521851573,,DC
Gospel-Light-Ministries-1,Irs501c3,194546,521849893,,DC
Inter-American-Dialogue,Irs501c3,194563,521830369,,DC
Sikh-Cultural-Society-Of-Washington-D-C,Irs501c3,194569,521832901,,DC
International-Masonry-Foundation,Irs501c3,194589,521826985,,DC
International-Center-For-Not-For-Profit-Law-Usa,Irs501c3,194604,521818273,,DC
Humane-Society-Of-The-United-States-Wild-Life-Land-Tr,Irs501c3,194619,521808517,,DC
True-Grace-Church-Of-Jesus-Christ,Irs501c3,194643,521791657,,DC
National-Council-For-Advanced-Manufacturing,Irs501c3,194670,521788801,,DC
Cornerstonedc,Irs501c3,194688,521772313,,DC
Washington-Institute-For-Conversion-And-The-Study-Of-Judaism,Irs501c3,194692,521773465,,DC
American-International-Health-Alliance-1,Irs501c3,194697,521773753,,DC
Consortium-For-School-Networking,Irs501c3,194701,521774773,,DC
Gondar-Development-And-Cooperation-Organization,Irs501c3,194709,521766229,,DC
Center-For-Media-Education,Irs501c3,194713,521767825,,DC
Reproductive-Health-Technologies-Project,Irs501c3,194718,521769925,,DC
Regency-House-Senior-Citizens,Irs501c3,194725,521762017,,DC
Indigent-Civil-Litigation-Fund,Irs501c3,194767,521742637,,DC
Living-Word-Church-16,Irs501c3,194773,521744449,,DC
Employee-Ownership-Foundation,Irs501c3,194789,521739193,,DC
Urac,Irs501c3,194793,521740069,,DC
American-Inns-Of-Court-Foundation-61,Irs501c3,194796,521741953,,DC
Just-Us-Kids,Irs501c3,194812,521733421,,DC
First-National-Baptist-Church-Of-South-East-Deliverance-Ctr-Hdqrts,Irs501c3,194813,521734381,,DC
International-Foundation-For-Trade-And-Investment-Skills-Development,Irs501c3,194830,521709721,,DC
Pan-American-Symphony-Orchestra,Irs501c3,194831,521710981,,DC
Washingtonians-For-Improvement-Of-Nursing-Homes-And-Long-Term-Care,Irs501c3,194840,521715697,,DC
Partnership-International,Irs501c3,194842,521719717,,DC
International-Society-Of-Certified-Employee-Benefit-Specialists-14,Irs501c3,194849,521703865,,DC
Jth,Irs501c3,194852,521705197,,DC
Lydia-S-House-In-Southeast,Irs501c3,194854,521706529,,DC
Historic-Chevy-Chase-Dc,Irs501c3,194856,521707345,,DC
Institute-Of-World-Politics,Irs501c3,194869,521699641,,DC
Progressive-Pentacostal-Community-Baptist-Church,Irs501c3,194878,521683321,,DC
Institute-For-A-Competitive-Workforce,Irs501c3,194897,521677141,,DC
Community-Partnership-For-The-Prevention-Of-Homelessness,Irs501c3,194903,521681401,,DC
Center-For-Genetics-Nutrition-And-Health,Irs501c3,194916,521666701,,DC
Ici-Educational-Foundation,Irs501c3,194929,521659777,,DC
Foodandfriends,Irs501c3,194940,521648941,,DC
American-Association-Of-Residential-Mortgage-Regulators,Irs501c3,194946,521651713,,DC
District-Of-Columbia-Cancer-Consortium,Irs501c3,194948,521653537,,DC
Fingerprints-Child-Dev-Center,Irs501c3,194956,521641957,,DC
D-C-Parents-And-Friends-Of-Children-With-Special-Needs,Irs501c3,194961,521645389,,DC
International-Families-1,Irs501c3,194966,521646241,,DC
Suitland-Road-Church-Of-Christ,Irs501c3,194990,521617837,,DC
Armenian-Assembly-Of-America,Irs501c3,195013,521614093,,DC
The-Wisconsin-Project-On-Nuclear-Arms-Control,Irs501c3,195016,521616097,,DC
Lesbian-And-Gay-Chorus-Of-Washington-Dc,Irs501c3,195055,521576833,,DC
Citizens-United-For-The-Rehabilitation-Of-Errants-Cure,Irs501c3,195062,521579965,,DC
American-Psychological-Association-9,Irs501c3,195068,521563957,,DC
Manna-Community-Development-Corp,Irs501c3,195071,521565409,,DC
The-Georgetown-Waterfront-Arts-Commision,Irs501c3,195080,521572729,,DC
Dcbarprobonoprogram,Irs501c3,195081,521574217,,DC
Earthworks-1,Irs501c3,195089,521557765,,DC
National-Fuel-Funds-Network,Irs501c3,195092,521559709,,DC
Coates-And-Lane-Foundation-Incorporated,Irs501c3,195094,521562601,,DC
American-Psychological-Association-10,Irs501c3,195096,521563945,,DC
Tenley-Study-Center,Irs501c3,195109,521545933,,DC
Prayerwatch-Fellowship-International,Irs501c3,195140,521542945,,DC
Us-Association-For-International-Migration,Irs501c3,195145,521525929,,DC
Prince-Hall-Freemason-And-Eastern-Star-Chari-Fdtn-Dist-Of-Columbia,Irs501c3,195164,521510089,,DC
National-Housing-Endowment-A-Nonprofit-Corporation,Irs501c3,195165,521510101,,DC
D-C-Blues-Society,Irs501c3,195170,521517733,,DC
Aspa-Endowment,Irs501c3,195194,521484469,,DC
Hvousa,Irs501c3,195195,521485477,,DC
Washington-National-Eye-Center-Foundation,Irs501c3,195215,521470885,,DC
National-Foundation-For-Women-Legislators,Irs501c3,195222,521480785,,DC
Committee-For-A-Constructive-Tomorrow,Irs501c3,195237,521462893,,DC
Nationalcherryblossomfestival,Irs501c3,195246,521433877,,DC
Alliance-For-International-Educational-And-Cult-Exchange,Irs501c3,195255,521439709,,DC
Council-For-Early-Childhood-Professional-Recognition,Irs501c3,195266,521410357,,DC
Middle-East-Research-Center-Ltd,Irs501c3,195281,521394769,,DC
National-Council-Of-Hispanic-Women,Irs501c3,195291,521402617,,DC
League-Of-Conservation-Voters-Education-Fund,Irs501c3,195293,521379661,,DC
National-Rehabilitation-Hospital,Irs501c3,195310,521369749,,DC
New-Macedonia-Baptist-Church-Day-Care,Irs501c3,195340,521367061,,DC
Citizens-Association-Of-Georgetown,Irs501c3,195358,521359105,,DC
Competitive-Enterprise-Institute,Irs501c3,195376,521351785,,DC
Progressive-Life-Center,Irs501c3,195401,521326357,,DC
National-Christian-Association,Irs501c3,195404,521329897,,DC
Spanish-Dance-Society,Irs501c3,195409,521331637,,DC
National-Agricultural-Aviation-Research-And-Education-Foundation,Irs501c3,195419,521316097,,DC
National-Multicultural-Institute,Irs501c3,195424,521317057,,DC
Abundant-Life-Baptist-Church-2,Irs501c3,195451,521299441,,DC
Center-For-Association-Leadership,Irs501c3,195455,521300485,,DC
Network-Of-Light,Irs501c3,195465,521291173,,DC
The-Institute-For-Technology-In-Health-Care,Irs501c3,195466,521292049,,DC
Zion-Fair-First-Born-Church-Of-The-Living-God,Irs501c3,195469,521293033,,DC
National-Society-Of-The-Daughters-Of-The-American-Revolution-764,Irs501c3,195531,521280589,,DC
American-Foreign-Policy-Council,Irs501c3,195539,521274529,,DC
National-Bar-Institute,Irs501c3,195542,521275633,,DC
Multicultural-Career-Intern-Program,Irs501c3,195573,521263933,,DC
Home-Builders-Institute,Irs501c3,195582,521266885,,DC
Geronotolgical-Society-Of-America,Irs501c3,195592,521256181,,DC
Worldresources,Irs501c3,195598,521257057,,DC
Ascending-World-Community-Church,Irs501c3,195608,521250829,,DC
Dance-Usa,Irs501c3,195614,521253457,,DC
Fcnl-Education-Fund,Irs501c3,195619,521254489,,DC
Washington-Office-On-Latin-America,Irs501c3,195639,521249353,,DC
Community-Housing-For-The-Hearing-Impaired,Irs501c3,195704,521214457,,DC
Christian-Family-Montessori-School,Irs501c3,195710,521222701,,DC
The-Waterfront-Center,Irs501c3,195711,521223337,,DC
Assembly-Of-Turkish-American-Associations,Irs501c3,195724,521204665,,DC
Washington-Metropolitan-Area-Al-Anon-And-Alateen-Information-Servi,Irs501c3,195727,521205889,,DC
Asbury-Dwellings,Irs501c3,195740,521190661,,DC
Lceindc,Irs501c3,195746,521194741,,DC
Washington-Fellowship-Church-Incorporated,Irs501c3,195763,521184313,,DC
Land-Title-Institute,Irs501c3,195772,521189041,,DC
Logan-Circle-Community-Association,Irs501c3,195775,521166469,,DC
Discipline-Of-The-New-Redeemed-Church-Of-Christ,Irs501c3,195776,521167381,,DC
Georgetown-University-Alumni-Association-18,Irs501c3,195783,521170825,,DC
Ethics-And-Public-Policy-Center,Irs501c3,195800,521162185,,DC
Council-For-Advancement-And-Support-Of-Education-2,Irs501c3,195806,521135737,,DC
Kennedy-Center-Television-Productions,Irs501c3,195807,521136673,,DC
Ellington-Fund,Irs501c3,195818,521152273,,DC
Delta-Housing-Corporation-Of-The-District-Of-Columbia,Irs501c3,195820,521154169,,DC
National-Coalition-For-Women-And-Girls-In-Education,Irs501c3,195824,521124025,,DC
Recording-For-The-Blind-And-Dyslexic-3,Irs501c3,195826,521124361,,DC
Naral-Pro-Choice-America-Foundation,Irs501c3,195854,521100361,,DC
Women-S-Ordination-Conference,Irs501c3,195865,521107945,,DC
Wendtcenter,Irs501c3,195881,521095105,,DC
Mosque-Of-Al-Mahdi-Incorporated,Irs501c3,195889,521079625,,DC
National-Center-For-Urban-Ethnic-Affairs,Irs501c3,195896,521084569,,DC
League-Of-Women-Voters-Of-The-District-Of-Columbia-Education-Fun,Irs501c3,195900,521087209,,DC
Galatheatre,Irs501c3,195903,521064097,,DC
Woodrow-Wilson-International-Center-For-Scholars,Irs501c3,195909,521067541,,DC
Family-Intercommunications-And-Relationships-Experiences-Services,Irs501c3,195912,521068957,,DC
National-Committee-For-Responsive-Philanthropy,Irs501c3,195917,521072749,,DC
Jesus-Way-Missions-World-Outreach,Irs501c3,195919,521048953,,DC
Downtown-Clusters-Geriatric-Day-Care-Center,Irs501c3,195927,521056117,,DC
Eckankar-8,Irs501c3,195929,521058697,,DC
Black-Seeds,Irs501c3,195936,521037913,,DC
Dcpreservation,Irs501c3,195939,521038849,,DC
Creative-Child-Development-Center,Irs501c3,195945,521041753,,DC
Nstreetvillage,Irs501c3,195954,521007373,,DC
Chaw,Irs501c3,195957,521015413,,DC
Life-Skills-Center,Irs501c3,195961,521033761,,DC
Edward-C-Mazique-Parent-Child-CenterOf-The-District-Of-Colu,Irs501c3,195979,520968193,,DC
Reading-Is-Fundamental-Aka-Rif,Irs501c3,195981,520976257,,DC
Ca-Fam-Iii-Incorporated,Irs501c3,195984,520993081,,DC
Capitol-Hill-Day-School,Irs501c3,195990,520894477,,DC
Rap,Irs501c3,195996,520906297,,DC
Areincgive,Irs501c3,195999,520914949,,DC
National-Grain-And-Feed-Foundation,Irs501c3,196009,520846693,,DC
Partners-Of-The-Americas,Irs501c3,196010,520848769,,DC
Conference-Board-Of-The-Mathematical-Sciences,Irs501c3,196020,520744057,,DC
White-House-Historical-Association,Irs501c3,196022,520749685,,DC
Acdi-Voca,Irs501c3,196036,520811461,,DC
Pi-Sigma-Alpha,Irs501c3,196049,520733857,,DC
St-Antoninus-Institute-For-Catholic-Education-In-Business,Irs501c3,196184,510302049,,DC
Council-For-Chemical-Research,Irs501c3,196212,510256233,,DC
Georgetown-University-Alumni-Association-19,Irs501c3,196269,510240465,,DC
National-Society-Of-The-Daughters-Of-The-American-Revolution-770,Irs501c3,197169,486117441,,DC
National-Organization-For-Fetal-Alcohol-Syndrome,Irs501c3,198149,460412365,,DC
Daughters-Of-The-American-Colonists-31,Irs501c3,199921,421228581,,DC
National-Lesbian-And-Gay-Law-Foundation,Irs501c3,200461,411791489,,DC
American-Veterinary-Medical-Law-Association,Irs501c3,202589,383245577,,DC
Association-Of-Cancer-Executives,Irs501c3,204827,363981237,,DC
Association-For-Enterprise-Opportunity,Irs501c3,205063,363834357,,DC
Byzantine-Studies-Conference,Irs501c3,205243,363675645,,DC
American-College-Of-Obstetricians-And-Gynecologists,Irs501c3,206230,362217981,,DC
National-Society-Of-The-Daughters-Of-The-American-Revolution-803,Irs501c3,206384,356042393,,DC
National-Society-Of-The-Daughters-Of-The-American-Revolution-807,Irs501c3,206990,351452177,,DC
Tekakwitha-Charitable-Tr-022190,Irs501c3,208279,336086649,,DC
Foundation-For-Promotion-Of-Consumer-Health-Education,Irs501c3,208660,330532137,,DC
Nazaeth-Childrens-Center-And-Integrated-Development-Usa,Irs501c3,209413,311596621,,DC
Integrated-Design-Electronics-Acade-My-Public-Charter-School,Irs501c3,209523,311573701,,DC
Friends-Of-Friendship-Park,Irs501c3,209540,311570557,,DC
United-States-Committee-For-Fao,Irs501c3,209565,311552989,,DC
Daughters-Of-The-American-Colonists-32,Irs501c3,211078,256066477,,DC
Daughters-Of-The-American-Colonists-33,Irs501c3,211922,237469529,,DC
National-Alliance-Of-Black-School-Educators,Irs501c3,211933,237451661,,DC
National-Wildlife-Refuge-Association,Irs501c3,211996,237447365,,DC
United-States-Commission-On-Military-History,Irs501c3,212015,237444869,,DC
Council-For-The-Natl-Rgstr-Of-Hlth-Serv-Providers-In-Psychology,Irs501c3,212304,237407981,,DC
American-Friends-Of-The-Rabinovitch-Yeshivah-College,Irs501c3,212378,237392981,,DC
Nipponzan-Myohoji-Incorporated,Irs501c3,212871,237321869,,DC
Waba,Irs501c3,212984,237305477,,DC
Society-Of-Federal-Labor-And-Employee-Relations-ProfessionalSflerp,Irs501c3,213093,237283877,,DC
Daughters-Of-The-American-Colonists-34,Irs501c3,213435,237223217,,DC
Union-Of-Councils-For-Soviet-Jews,Irs501c3,213721,237179117,,DC
Educational-Organization-For-United-Latin-Americans,Irs501c3,213844,237161537,,DC
Mathematical-Association-Of-America-6,Irs501c3,213892,237155837,,DC
Mathematical-Association-Of-America-Incorporated-3,Irs501c3,213893,237155849,,DC
New-Redeemer-Baptist-Church,Irs501c3,214446,237094481,,DC
American-Institute-For-Medical-And-Bioligical-Engineering,Irs501c3,214471,237089693,,DC
Washington-Dc-Congregation-Of-Jeho-Vahs-Witnesses-Lincoln-Pk-Unit,Irs501c3,214755,237060089,,DC
National-Society-Of-The-Daughters-Of-The-American-Revolution-834,Irs501c3,215074,237027377,,DC
Center-For-International-And-Interarea-Comparisons,Irs501c3,215605,232852133,,DC
The-Appraisal-Foundation,Irs501c3,216043,232493621,,DC
Committee-Of-Ten-Thousand,Irs501c3,217324,223141153,,DC
American-Association-Of-Homes-And-Services-For-The-Aging,Irs501c3,219810,136213525,,DC
Sos-Children-S-Village-Usa,Irs501c3,219820,136188433,,DC
Us-Asean-Council-For-Business-And-Technology,Irs501c3,220917,133218841,,DC
National-Association-Of-Nurse-Practitioners-In-Womens-Health,Irs501c3,220945,133216405,,DC
World-Environment-Center,Irs501c3,221027,133100197,,DC
Child-Trends-Incorporated,Irs501c3,221133,132982969,,DC
National-Association-Of-Black,Irs501c3,221205,132779773,,DC
Executive-Council-On-Diplomacy,Irs501c3,221280,132507397,,DC
Daughters-Of-The-American-Colonists-35,Irs501c3,222447,066055689,,DC
Land-Trust-Alliance,Irs501c3,224167,042751357,,DC
Itep,Irs501c3,224249,042688165,,DC
Society-For-The-Arts-In-Healthcare,Irs501c3,224747,020479949,,DC
Daughters-Of-The-American-Colonists-36,Irs501c3,225114,996012116,,DC
Pro-Duffers-Of-Washington-D-C-Memorial-Scholarship-Fund,Irs501c3,225380,980159152,,DC
Aids-Nutrition-Services-Alliance,Irs501c3,225899,954636640,,DC
American-Friends-Of-Wingate,Irs501c3,226729,953920036,,DC
Brasenose-College-Charitable-Foundation,Irs501c3,227439,952577656,,DC
Humane-Society-Of-The-United-States-California-Branch,Irs501c3,227882,946050420,,DC
Workplace-Fairness,Irs501c3,228203,943200324,,DC
The-National-Lesbian-And-Gay-Journalists-Association,Irs501c3,228283,943177380,,DC
Atheist-Alliance,Irs501c3,228366,943155036,,DC
Blacks-In-Government-45,Irs501c3,231519,911751804,,DC
National-Society-Daughters-Of-The-A-Merican-Colonists,Irs501c3,231555,911699076,,DC
Council-On-Education-Of-The-Deaf-Department-Of-Rehabilitation-Colle,Irs501c3,233297,860298748,,DC
National-Society-Daughters-Of-The-American-Colonists-54,Irs501c3,233748,846036152,,DC
Mathematical-Association-Of-America-8,Irs501c3,234486,836006620,,DC
National-Society-Daughters-Of-The-American-Colonists-57,Irs501c3,238259,742596304,,DC
Religious-Freedom-Coalition,Irs501c3,238911,742124788,,DC
National-Society-Daughters-Of-The-American-Colonists-58,Irs501c3,242340,636061064,,DC
Daughters-Of-The-American-Colonists-37,Irs501c3,245110,592240096,,DC
Hospice-Foundation-Of-America,Irs501c3,245129,592219888,,DC
Daughters-Of-The-American-Colonists-38,Irs501c3,247135,581560176,,DC
Pi-Tau-Sigma-50,Irs501c3,247177,581516508,,DC
National-Society-Daughters-Of-The-American-Colonists-59,Irs501c3,247369,581394492,,DC
Association-Of-Schools-Of-Public-Health,Irs501c3,249001,560734192,,DC
National-Society-Colonial-Dames-Xvii-Century-131,Irs501c3,249345,546052868,,DC
Uyghur-American-Association,Irs501c3,249455,541853876,,DC
Asmc-Foundation,Irs501c3,249492,541824272,,DC
Transparency-International-U-S,Irs501c3,249648,541688204,,DC
Key-Bridge-Foundation-For-Education-And-Research,Irs501c3,249684,541671884,,DC
Center-For-Government-Reform,Irs501c3,249713,541650668,,DC
Trinity-Forum,Irs501c3,249737,541612640,,DC
Equipment-Leasing-And-Finance-Foundation,Irs501c3,249852,541527848,,DC
Institute-For-Economic-Studies-Europe,Irs501c3,249876,541517996,,DC
Panos-Institute,Irs501c3,249984,541378220,,DC
International-Graduate-University-Of-Washington-Dc,Irs501c3,250171,541075268,,DC
Wisconsin-Ave-Baptist-Church,Irs501c3,250303,530229724,,DC
Inter-American-Bar-Foundation,Irs501c3,250305,530244676,,DC
Chinese-Community-Church-Of-Washington,Irs501c3,250306,530259604,,DC
Warl,Irs501c3,250317,530162440,,DC
American-Forests,Irs501c3,250321,530196544,,DC
American-Association-For-The-Advancement-Of-Science,Irs501c3,250322,530196568,,DC
Childrens-Hospital-162,Irs501c3,250323,530196580,,DC
District-Of-Columbia-Baptist-Convention,Irs501c3,250324,530196592,,DC
Protestant-Episcopal-Cathedral-Foundation-Of-The-D-Of-C,Irs501c3,250325,530196604,,DC
Trinity-College,Irs501c3,250326,530196640,,DC
Middle-East-Institute,Irs501c3,250327,530204608,,DC
Phillipscollection,Irs501c3,250328,530204620,,DC
Barney-Neighborhood-House-And-Social-And-Industrial-Settlement,Irs501c3,250330,530204668,,DC
Episcopal-Center-For-Children,Irs501c3,250331,530204692,,DC
Phyllis-Wheatley-Young-Womens-Christian-Association,Irs501c3,250332,530207404,,DC
National-Symphony-Orchestra-Association-Of-Washington-D-C,Irs501c3,250333,530208364,,DC
National-League-Of-American-Pen-Women-49,Irs501c3,250347,530115640,,DC
National-Society-United-States-Daughters-Of-1812-57,Irs501c3,250348,530116360,,DC
Sewallbelmont,Irs501c3,250349,530116540,,DC
Congressional-Club-Museum-And-Foundation,Irs501c3,250372,526071828,,DC
Revelation-Baptist-Church-1,Irs501c3,250377,526072368,,DC
National-Chamber-Foundation,Irs501c3,250379,526073268,,DC
Solomons-Temple-Holiness-Church,Irs501c3,250382,526075788,,DC
Association-For-Computing-Machinery-187,Irs501c3,250387,526066536,,DC
The-Smith-College-Club-Of-Washington,Irs501c3,250389,526067088,,DC
Dacor-Bacon-House-Foundation,Irs501c3,250404,526059096,,DC
American-Chemical-Society-82,Irs501c3,250406,526059804,,DC
Biological-Society-Of-Washington,Irs501c3,250407,526060152,,DC
Bethel-Commandment-Church-Of-The-Living-God,Irs501c3,250411,526061220,,DC
Ben-W-Murch-Home-And-School-Associaton-Pta,Irs501c3,250416,526053804,,DC
National-Society-Of-The-Daughters-Of-The-American-Revolution-980,Irs501c3,250435,526045980,,DC
National-Capital-Area-Garden-Clubs,Irs501c3,250444,526050420,,DC
Asian-American-Lead-Leadership-Empowerment-And-Development-For-Youth-And-Family,Irs501c3,250478,522102012,,DC
Blacks-In-Government-48,Irs501c3,250480,522104364,,DC
French-American-Cultural-Foundation,Irs501c3,250485,522109476,,DC
Medhane-Alem-Ethiopian-Orthodox-Tewahido-Church-Of-Washington-D-C,Irs501c3,250506,522095316,,DC
Seedschooldc,Irs501c3,250509,522099612,,DC
Friends-Of-York-University,Irs501c3,250515,522066024,,DC
Global-Peace-Services-Usa,Irs501c3,250533,522058548,,DC
Rita-Twiggs-Ministries,Irs501c3,250548,522046560,,DC
Academy-Of-Medicine-Of-Washington-District-Of-Columbia,Irs501c3,250561,522055740,,DC
National-Association-Of-Police-And-Lay-Charities,Irs501c3,250581,522016620,,DC
Psi-Chi-The-National-Honor-Society-In-Psychology-149,Irs501c3,250582,522020388,,DC
Langston-Junior-Boys-And-Girls-Golf-Club,Irs501c3,250592,522030300,,DC
Dcpca,Irs501c3,250612,521999196,,DC
Options-Public-Charter-School,Irs501c3,250631,521993376,,DC
The-National-Center-For-Strategic-Nonprofit-Planning-And-Community,Irs501c3,250634,521994048,,DC
Walnut-Affordable-Housing,Irs501c3,250642,521982708,,DC
International-Capoeira-Angola-Foundation,Irs501c3,250668,521980656,,DC
David-R-Macdonald-Foundation,Irs501c3,250677,521968656,,DC
Bridges-Of-Peace-International,Irs501c3,250684,521973072,,DC
National-Network-To-End-Domestic-Violence-Fund,Irs501c3,250685,521973408,,DC
Democracy-21-Education-Fund,Irs501c3,250713,521956824,,DC
